VHI_M,fid,month,season,year
0.474999994,215,2,Dry,2021
0.560000002,316,2,Dry,2021
0.550000012,317,2,Dry,2021
0.5,318,2,Dry,2021
0.444999993,319,2,Dry,2021
0.444999993,320,2,Dry,2021
0.49000001,321,2,Dry,2021
0.50999999,445,2,Dry,2021
0.504999995,446,2,Dry,2021
0.519999981,447,2,Dry,2021
0.50999999,448,2,Dry,2021
0.479999989,449,2,Dry,2021
0.625,7,2,Dry,2021
0.600000024,45,2,Dry,2021
0.555000007,46,2,Dry,2021
0.620000005,47,2,Dry,2021
0.589999974,48,2,Dry,2021
0.595000029,156,2,Dry,2021
0.535000026,157,2,Dry,2021
0.625,158,2,Dry,2021
0.665000021,439,2,Dry,2021
0.579999983,440,2,Dry,2021
0.595000029,441,2,Dry,2021
0.569999993,442,2,Dry,2021
0.600000024,443,2,Dry,2021
0.63499999,444,2,Dry,2021
0.545000017,546,2,Dry,2021
0.564999998,547,2,Dry,2021
0.555000007,548,2,Dry,2021
0.555000007,549,2,Dry,2021
0.545000017,550,2,Dry,2021
0.49000001,84,2,Dry,2021
0.514999986,85,2,Dry,2021
0.49000001,86,2,Dry,2021
0.49000001,87,2,Dry,2021
0.514999986,88,2,Dry,2021
0.519999981,223,2,Dry,2021
0.560000002,224,2,Dry,2021
0.524999976,225,2,Dry,2021
0.560000002,226,2,Dry,2021
0.50999999,256,2,Dry,2021
0.529999971,285,2,Dry,2021
0.495000005,286,2,Dry,2021
0.555000007,287,2,Dry,2021
0.550000012,288,2,Dry,2021
0.49000001,453,2,Dry,2021
0.545000017,454,2,Dry,2021
0.560000002,455,2,Dry,2021
0.625,4,2,Dry,2021
0.474999994,28,2,Dry,2021
0.479999989,391,2,Dry,2021
0.460000008,392,2,Dry,2021
0.485000014,393,2,Dry,2021
0.50999999,394,2,Dry,2021
0.49000001,395,2,Dry,2021
0.569999993,400,2,Dry,2021
0.50999999,401,2,Dry,2021
0.569999993,543,2,Dry,2021
0.485000014,544,2,Dry,2021
0.495000005,545,2,Dry,2021
0.644999981,8,2,Dry,2021
0.600000024,12,2,Dry,2021
0.5,19,2,Dry,2021
0.460000008,20,2,Dry,2021
0.414999992,21,2,Dry,2021
0.474999994,22,2,Dry,2021
0.469999999,23,2,Dry,2021
0.474999994,388,2,Dry,2021
0.529999971,389,2,Dry,2021
0.50999999,390,2,Dry,2021
0.469999999,531,2,Dry,2021
0.625,532,2,Dry,2021
0.5,533,2,Dry,2021
0.550000012,534,2,Dry,2021
0.379999995,91,2,Dry,2021
0.50999999,281,2,Dry,2021
0.409999996,282,2,Dry,2021
0.564999998,283,2,Dry,2021
0.589999974,284,2,Dry,2021
0.50999999,322,2,Dry,2021
0.595000029,323,2,Dry,2021
0.519999981,324,2,Dry,2021
0.597283786,325,2,Dry,2021
0.589999974,326,2,Dry,2021
0.25999999,432,2,Dry,2021
0.644999981,76,2,Dry,2021
0.620000005,77,2,Dry,2021
0.569999993,78,2,Dry,2021
0.519999981,79,2,Dry,2021
0.514999986,80,2,Dry,2021
0.694999993,81,2,Dry,2021
0.555000007,82,2,Dry,2021
0.409999996,83,2,Dry,2021
0.49000001,171,2,Dry,2021
0.529999971,172,2,Dry,2021
0.49000001,173,2,Dry,2021
0.5,174,2,Dry,2021
0.310000002,175,2,Dry,2021
0.36500001,176,2,Dry,2021
0.49000001,177,2,Dry,2021
0.449999988,456,2,Dry,2021
0.595000029,457,2,Dry,2021
0.545000017,458,2,Dry,2021
0.665000021,459,2,Dry,2021
0.610000014,523,2,Dry,2021
0.485000014,524,2,Dry,2021
0.50999999,525,2,Dry,2021
0.535000026,428,2,Dry,2021
0.524999976,429,2,Dry,2021
0.555000007,430,2,Dry,2021
0.50999999,431,2,Dry,2021
0.5,452,2,Dry,2021
0.49000001,56,2,Dry,2021
0.574999988,57,2,Dry,2021
0.540000021,58,2,Dry,2021
0.479999989,59,2,Dry,2021
0.439999998,60,2,Dry,2021
0.524999976,61,2,Dry,2021
0.61500001,62,2,Dry,2021
0.504999995,63,2,Dry,2021
0.579999983,64,2,Dry,2021
0.519999981,69,2,Dry,2021
0.469999999,119,2,Dry,2021
0.600000024,120,2,Dry,2021
0.524999976,121,2,Dry,2021
0.425000012,122,2,Dry,2021
0.344999999,140,2,Dry,2021
0.689999998,141,2,Dry,2021
0.720000029,142,2,Dry,2021
0.730000019,143,2,Dry,2021
0.774999976,144,2,Dry,2021
0.709999979,145,2,Dry,2021
0.720000029,146,2,Dry,2021
0.704999983,182,2,Dry,2021
0.670000017,205,2,Dry,2021
0.665000021,206,2,Dry,2021
0.699999988,478,2,Dry,2021
0.74000001,479,2,Dry,2021
0.680000007,480,2,Dry,2021
0.790000021,481,2,Dry,2021
0.810000002,482,2,Dry,2021
0.654999971,123,2,Dry,2021
0.639999986,124,2,Dry,2021
0.670000017,125,2,Dry,2021
0.675000012,126,2,Dry,2021
0.665000021,127,2,Dry,2021
0.714999974,128,2,Dry,2021
0.680000007,129,2,Dry,2021
0.660000026,137,2,Dry,2021
0.709999979,138,2,Dry,2021
0.675000012,139,2,Dry,2021
0.689999998,154,2,Dry,2021
0.649999976,155,2,Dry,2021
0.725000024,275,2,Dry,2021
0.629999995,473,2,Dry,2021
0.540000021,2,2,Dry,2021
0.409999996,49,2,Dry,2021
0.395000011,50,2,Dry,2021
0.474999994,51,2,Dry,2021
0.439999998,216,2,Dry,2021
0.405000001,217,2,Dry,2021
0.430000007,218,2,Dry,2021
0.405000001,219,2,Dry,2021
0.430000007,307,2,Dry,2021
0.600000024,308,2,Dry,2021
0.430000007,309,2,Dry,2021
0.5,310,2,Dry,2021
0.400000006,32,2,Dry,2021
0.449999988,33,2,Dry,2021
0.395000011,34,2,Dry,2021
0.38499999,70,2,Dry,2021
0.38499999,71,2,Dry,2021
0.370000005,72,2,Dry,2021
0.375,73,2,Dry,2021
0.405000001,115,2,Dry,2021
0.465000004,116,2,Dry,2021
0.444999993,117,2,Dry,2021
0.425000012,118,2,Dry,2021
0.449999988,181,2,Dry,2021
0.449999988,233,2,Dry,2021
0.405000001,234,2,Dry,2021
0.389999986,235,2,Dry,2021
0.524999976,35,2,Dry,2021
0.49000001,36,2,Dry,2021
0.504999995,37,2,Dry,2021
0.449999988,38,2,Dry,2021
0.5,241,2,Dry,2021
0.409999996,245,2,Dry,2021
0.435000002,246,2,Dry,2021
0.474999994,247,2,Dry,2021
0.469999999,248,2,Dry,2021
0.439999998,249,2,Dry,2021
0.465000004,1,2,Dry,2021
0.439999998,243,2,Dry,2021
0.395000011,244,2,Dry,2021
0.49000001,263,2,Dry,2021
0.414999992,264,2,Dry,2021
0.474999994,265,2,Dry,2021
0.460000008,301,2,Dry,2021
0.465000004,302,2,Dry,2021
0.474999994,303,2,Dry,2021
0.460000008,166,2,Dry,2021
0.414999992,167,2,Dry,2021
0.519999981,194,2,Dry,2021
0.620000005,289,2,Dry,2021
0.50999999,474,2,Dry,2021
0.49000001,475,2,Dry,2021
0.439999998,476,2,Dry,2021
0.405000001,477,2,Dry,2021
0.540000021,483,2,Dry,2021
0.540000021,484,2,Dry,2021
0.555000007,485,2,Dry,2021
0.524999976,486,2,Dry,2021
0.569999993,487,2,Dry,2021
0.535000026,488,2,Dry,2021
0.584999979,489,2,Dry,2021
0.545000017,490,2,Dry,2021
0.469999999,227,2,Dry,2021
0.529999971,228,2,Dry,2021
0.654999971,229,2,Dry,2021
0.649999976,230,2,Dry,2021
0.425000012,231,2,Dry,2021
0.49000001,232,2,Dry,2021
0.479999989,384,2,Dry,2021
0.455000013,385,2,Dry,2021
0.400000006,516,2,Dry,2021
0.400000006,517,2,Dry,2021
0.444999993,518,2,Dry,2021
0.435000002,519,2,Dry,2021
0.50999999,520,2,Dry,2021
0.479999989,521,2,Dry,2021
0.555000007,522,2,Dry,2021
0.550000012,15,2,Dry,2021
0.639999986,293,2,Dry,2021
0.61500001,294,2,Dry,2021
0.5,295,2,Dry,2021
0.569999993,296,2,Dry,2021
0.469999999,297,2,Dry,2021
0.5,298,2,Dry,2021
0.465000004,299,2,Dry,2021
0.49000001,300,2,Dry,2021
0.504999995,373,2,Dry,2021
0.479999989,374,2,Dry,2021
0.469999999,375,2,Dry,2021
0.49000001,376,2,Dry,2021
0.50999999,406,2,Dry,2021
0.540000021,407,2,Dry,2021
0.639999986,408,2,Dry,2021
0.50999999,409,2,Dry,2021
0.50999999,410,2,Dry,2021
0.654999971,54,2,Dry,2021
0.529999971,207,2,Dry,2021
0.519999981,208,2,Dry,2021
0.550000012,209,2,Dry,2021
0.564999998,210,2,Dry,2021
0.535000026,491,2,Dry,2021
0.579999983,492,2,Dry,2021
0.574999988,493,2,Dry,2021
0.584999979,494,2,Dry,2021
0.564999998,501,2,Dry,2021
0.529999971,502,2,Dry,2021
0.584999979,503,2,Dry,2021
0.504999995,504,2,Dry,2021
0.519999981,505,2,Dry,2021
0.529999971,506,2,Dry,2021
0.625,507,2,Dry,2021
0.610000014,508,2,Dry,2021
0.625,509,2,Dry,2021
0.63499999,510,2,Dry,2021
0.535000026,74,2,Dry,2021
0.514999986,75,2,Dry,2021
0.529999971,254,2,Dry,2021
0.579999983,255,2,Dry,2021
0.514999986,402,2,Dry,2021
0.670000017,367,2,Dry,2021
0.649999976,368,2,Dry,2021
0.605000019,369,2,Dry,2021
0.540000021,386,2,Dry,2021
0.629999995,387,2,Dry,2021
0.595000029,553,2,Dry,2021
0.405000001,24,3,Dry,2021
0.38499999,25,3,Dry,2021
0.435000002,26,3,Dry,2021
0.439999998,27,3,Dry,2021
0.63499999,92,3,Dry,2021
0.324999988,93,3,Dry,2021
,94,3,Dry,2021
0.405000001,95,3,Dry,2021
0.665000021,96,3,Dry,2021
0.610000014,183,3,Dry,2021
0.61500001,184,3,Dry,2021
0.435000002,185,3,Dry,2021
0.555000007,186,3,Dry,2021
0.665000021,187,3,Dry,2021
0.405000001,188,3,Dry,2021
0.644999981,417,3,Dry,2021
0.545000017,418,3,Dry,2021
0.504999995,419,3,Dry,2021
0.545000017,420,3,Dry,2021
0.300000012,460,3,Dry,2021
0.435000002,461,3,Dry,2021
0.419999987,540,3,Dry,2021
0.460000008,541,3,Dry,2021
0.435000002,542,3,Dry,2021
0.465000004,192,3,Dry,2021
0.589999974,193,3,Dry,2021
0.469999999,267,3,Dry,2021
0.555000007,268,3,Dry,2021
0.425000012,551,3,Dry,2021
0.564999998,552,3,Dry,2021
0.395000011,421,3,Dry,2021
0.419999987,422,3,Dry,2021
0.310000002,423,3,Dry,2021
0.300000012,424,3,Dry,2021
0.324999988,425,3,Dry,2021
0.324999988,426,3,Dry,2021
0.300000012,427,3,Dry,2021
0.460000008,511,3,Dry,2021
0.514999986,512,3,Dry,2021
0.36500001,513,3,Dry,2021
0.275000006,514,3,Dry,2021
0.349999994,515,3,Dry,2021
0.479999989,3,3,Dry,2021
0.595000029,14,3,Dry,2021
0.519999981,40,3,Dry,2021
0.5,113,3,Dry,2021
0.469999999,114,3,Dry,2021
0.460000008,433,3,Dry,2021
0.50999999,434,3,Dry,2021
0.465000004,435,3,Dry,2021
0.5,462,3,Dry,2021
0.479999989,463,3,Dry,2021
0.455000013,464,3,Dry,2021
0.389999986,29,3,Dry,2021
0.439999998,30,3,Dry,2021
0.36500001,31,3,Dry,2021
0.409999996,39,3,Dry,2021
0.375,250,3,Dry,2021
0.375,251,3,Dry,2021
0.405000001,252,3,Dry,2021
0.395000011,253,3,Dry,2021
0.435000002,356,3,Dry,2021
0.419999987,357,3,Dry,2021
0.455000013,358,3,Dry,2021
0.444999993,359,3,Dry,2021
0.49000001,330,3,Dry,2021
0.419999987,331,3,Dry,2021
0.444999993,332,3,Dry,2021
0.479999989,333,3,Dry,2021
0.469999999,334,3,Dry,2021
0.439999998,335,3,Dry,2021
0.465000004,345,3,Dry,2021
0.49000001,346,3,Dry,2021
0.485000014,347,3,Dry,2021
0.479999989,348,3,Dry,2021
0.455000013,349,3,Dry,2021
0.49000001,350,3,Dry,2021
0.50999999,9,3,Dry,2021
0.444999993,195,3,Dry,2021
0.569999993,196,3,Dry,2021
0.49000001,197,3,Dry,2021
0.519999981,198,3,Dry,2021
0.550000012,199,3,Dry,2021
0.479999989,200,3,Dry,2021
0.430000007,201,3,Dry,2021
0.504999995,202,3,Dry,2021
0.5,311,3,Dry,2021
0.5,312,3,Dry,2021
0.49000001,313,3,Dry,2021
0.479999989,314,3,Dry,2021
0.574999988,315,3,Dry,2021
0.63499999,496,3,Dry,2021
0.605000019,497,3,Dry,2021
0.504999995,130,3,Dry,2021
0.605000019,161,3,Dry,2021
0.560000002,162,3,Dry,2021
0.649999976,163,3,Dry,2021
0.589999974,164,3,Dry,2021
0.629999995,165,3,Dry,2021
0.425000012,336,3,Dry,2021
0.455000013,337,3,Dry,2021
0.555000007,338,3,Dry,2021
0.479999989,339,3,Dry,2021
0.455000013,340,3,Dry,2021
0.465000004,370,3,Dry,2021
0.535000026,371,3,Dry,2021
0.444999993,372,3,Dry,2021
0.495000005,498,3,Dry,2021
0.600000024,499,3,Dry,2021
0.479999989,500,3,Dry,2021
0.529999971,147,3,Dry,2021
0.485000014,148,3,Dry,2021
0.495000005,149,3,Dry,2021
0.455000013,150,3,Dry,2021
0.435000002,151,3,Dry,2021
0.50999999,152,3,Dry,2021
0.474999994,153,3,Dry,2021
0.405000001,170,3,Dry,2021
0.605000019,381,3,Dry,2021
0.61500001,382,3,Dry,2021
0.600000024,383,3,Dry,2021
0.675000012,495,3,Dry,2021
0.61500001,526,3,Dry,2021
0.479999989,527,3,Dry,2021
0.5,528,3,Dry,2021
0.460000008,529,3,Dry,2021
0.620000005,530,3,Dry,2021
0.545000017,89,3,Dry,2021
0.504999995,90,3,Dry,2021
0.435000002,396,3,Dry,2021
0.449999988,397,3,Dry,2021
0.414999992,398,3,Dry,2021
0.439999998,399,3,Dry,2021
0.699999988,55,3,Dry,2021
0.639999986,220,3,Dry,2021
0.61500001,221,3,Dry,2021
0.649999976,222,3,Dry,2021
0.644999981,259,3,Dry,2021
0.629999995,260,3,Dry,2021
0.63499999,261,3,Dry,2021
0.564999998,262,3,Dry,2021
0.665000021,11,3,Dry,2021
0.704999983,178,3,Dry,2021
0.649999976,179,3,Dry,2021
0.649999976,180,3,Dry,2021
0.689999998,203,3,Dry,2021
0.63499999,211,3,Dry,2021
0.61500001,212,3,Dry,2021
0.644999981,213,3,Dry,2021
0.649999976,214,3,Dry,2021
0.660000026,189,3,Dry,2021
0.670000017,190,3,Dry,2021
0.649999976,191,3,Dry,2021
0.670000017,242,3,Dry,2021
0.654999971,257,3,Dry,2021
0.680000007,258,3,Dry,2021
0.694999993,304,3,Dry,2021
0.660000026,305,3,Dry,2021
0.63499999,306,3,Dry,2021
0.694999993,102,3,Dry,2021
0.680000007,103,3,Dry,2021
0.685000002,104,3,Dry,2021
0.644999981,105,3,Dry,2021
0.595000029,266,3,Dry,2021
0.670000017,450,3,Dry,2021
0.639999986,451,3,Dry,2021
0.375,276,3,Dry,2021
0.540000021,277,3,Dry,2021
0.61500001,278,3,Dry,2021
0.610000014,279,3,Dry,2021
0.584999979,280,3,Dry,2021
0.644999981,360,3,Dry,2021
0.639999986,361,3,Dry,2021
0.63499999,362,3,Dry,2021
0.595000029,363,3,Dry,2021
0.430000007,364,3,Dry,2021
0.430000007,365,3,Dry,2021
0.595000029,366,3,Dry,2021
0.689999998,204,3,Dry,2021
0.595000029,236,3,Dry,2021
0.504999995,237,3,Dry,2021
0.535000026,238,3,Dry,2021
0.584999979,239,3,Dry,2021
0.574999988,240,3,Dry,2021
0.439999998,327,3,Dry,2021
0.49000001,328,3,Dry,2021
0.419999987,329,3,Dry,2021
0.50999999,351,3,Dry,2021
0.524999976,352,3,Dry,2021
0.474999994,353,3,Dry,2021
0.569999993,354,3,Dry,2021
0.560000002,355,3,Dry,2021
0.5,17,3,Dry,2021
0.600000024,290,3,Dry,2021
0.540000021,291,3,Dry,2021
0.540000021,292,3,Dry,2021
0.579999983,411,3,Dry,2021
0.589999974,412,3,Dry,2021
0.465000004,413,3,Dry,2021
0.564999998,414,3,Dry,2021
0.555000007,415,3,Dry,2021
0.564999998,416,3,Dry,2021
0.439999998,535,3,Dry,2021
0.535000026,536,3,Dry,2021
0.419999987,537,3,Dry,2021
0.444999993,538,3,Dry,2021
0.469999999,539,3,Dry,2021
0.595000029,5,3,Dry,2021
0.465000004,41,3,Dry,2021
0.529999971,42,3,Dry,2021
0.535000026,43,3,Dry,2021
0.495000005,44,3,Dry,2021
0.50999999,168,3,Dry,2021
0.5,169,3,Dry,2021
0.564999998,13,3,Dry,2021
0.574999988,97,3,Dry,2021
0.61500001,98,3,Dry,2021
0.579999983,99,3,Dry,2021
0.579999983,100,3,Dry,2021
0.569999993,101,3,Dry,2021
0.455000013,18,3,Dry,2021
0.504999995,52,3,Dry,2021
0.564999998,53,3,Dry,2021
0.574999988,436,3,Dry,2021
0.529999971,437,3,Dry,2021
0.584999979,438,3,Dry,2021
0.680000007,6,3,Dry,2021
0.660000026,131,3,Dry,2021
0.605000019,132,3,Dry,2021
0.675000012,133,3,Dry,2021
0.644999981,134,3,Dry,2021
0.764999986,135,3,Dry,2021
0.74000001,136,3,Dry,2021
0.605000019,269,3,Dry,2021
0.564999998,270,3,Dry,2021
0.550000012,271,3,Dry,2021
0.639999986,272,3,Dry,2021
0.63499999,273,3,Dry,2021
0.61500001,274,3,Dry,2021
0.654999971,465,3,Dry,2021
0.709999979,466,3,Dry,2021
0.610000014,10,3,Dry,2021
0.61500001,159,3,Dry,2021
0.649999976,160,3,Dry,2021
0.689999998,341,3,Dry,2021
0.644999981,342,3,Dry,2021
0.595000029,343,3,Dry,2021
0.600000024,344,3,Dry,2021
0.670000017,377,3,Dry,2021
0.564999998,378,3,Dry,2021
0.63499999,379,3,Dry,2021
0.589999974,380,3,Dry,2021
0.63499999,16,3,Dry,2021
0.644999981,65,3,Dry,2021
0.660000026,66,3,Dry,2021
0.699999988,67,3,Dry,2021
0.709999979,68,3,Dry,2021
0.649999976,403,3,Dry,2021
0.704999983,404,3,Dry,2021
0.680000007,405,3,Dry,2021
0.625,467,3,Dry,2021
0.569999993,468,3,Dry,2021
0.569999993,469,3,Dry,2021
0.654999971,470,3,Dry,2021
0.61500001,471,3,Dry,2021
0.620000005,472,3,Dry,2021
0.535000026,106,3,Dry,2021
0.495000005,107,3,Dry,2021
0.529999971,108,3,Dry,2021
0.569999993,109,3,Dry,2021
0.535000026,110,3,Dry,2021
0.625,111,3,Dry,2021
0.560000002,112,3,Dry,2021
0.5,215,3,Dry,2021
0.535000026,316,3,Dry,2021
0.49000001,317,3,Dry,2021
0.465000004,318,3,Dry,2021
0.430000007,319,3,Dry,2021
0.439999998,320,3,Dry,2021
0.49000001,321,3,Dry,2021
0.485000014,445,3,Dry,2021
0.49000001,446,3,Dry,2021
0.49000001,447,3,Dry,2021
0.50999999,448,3,Dry,2021
0.49000001,449,3,Dry,2021
0.75999999,7,3,Dry,2021
0.709999979,45,3,Dry,2021
0.75999999,46,3,Dry,2021
0.730000019,47,3,Dry,2021
0.754999995,48,3,Dry,2021
0.63499999,156,3,Dry,2021
0.670000017,157,3,Dry,2021
0.699999988,158,3,Dry,2021
0.720000029,439,3,Dry,2021
0.699999988,440,3,Dry,2021
0.644999981,441,3,Dry,2021
0.699999988,442,3,Dry,2021
0.689999998,443,3,Dry,2021
0.704999983,444,3,Dry,2021
0.479999989,546,3,Dry,2021
0.584999979,547,3,Dry,2021
0.605000019,548,3,Dry,2021
0.555000007,549,3,Dry,2021
0.504999995,550,3,Dry,2021
0.479999989,84,3,Dry,2021
0.469999999,85,3,Dry,2021
0.460000008,86,3,Dry,2021
0.449999988,87,3,Dry,2021
0.560000002,88,3,Dry,2021
0.574999988,223,3,Dry,2021
0.68213628,224,3,Dry,2021
0.524999976,225,3,Dry,2021
0.699999988,226,3,Dry,2021
0.425000012,256,3,Dry,2021
0.444999993,285,3,Dry,2021
0.455000013,286,3,Dry,2021
0.465000004,287,3,Dry,2021
0.495000005,288,3,Dry,2021
0.504999995,453,3,Dry,2021
0.50999999,454,3,Dry,2021
0.584999979,455,3,Dry,2021
0.649999976,4,3,Dry,2021
0.584999979,28,3,Dry,2021
0.660000026,391,3,Dry,2021
0.589999974,392,3,Dry,2021
0.639999986,393,3,Dry,2021
0.589999974,394,3,Dry,2021
0.560000002,395,3,Dry,2021
0.63499999,400,3,Dry,2021
0.529999971,401,3,Dry,2021
0.654999971,543,3,Dry,2021
0.670000017,544,3,Dry,2021
0.63499999,545,3,Dry,2021
0.714999974,8,3,Dry,2021
0.629999995,12,3,Dry,2021
0.595000029,19,3,Dry,2021
0.574999988,20,3,Dry,2021
0.560000002,21,3,Dry,2021
0.569999993,22,3,Dry,2021
0.620000005,23,3,Dry,2021
0.589999974,388,3,Dry,2021
0.600000024,389,3,Dry,2021
0.654999971,390,3,Dry,2021
0.675000012,531,3,Dry,2021
0.75,532,3,Dry,2021
0.654999971,533,3,Dry,2021
0.680000007,534,3,Dry,2021
0.375,91,3,Dry,2021
0.605000019,281,3,Dry,2021
0.460000008,282,3,Dry,2021
0.65215995,283,3,Dry,2021
0.560000002,284,3,Dry,2021
0.595000029,322,3,Dry,2021
0.660000026,323,3,Dry,2021
0.644999981,324,3,Dry,2021
0.667023885,325,3,Dry,2021
0.682601756,326,3,Dry,2021
0.300000012,432,3,Dry,2021
0.649999976,76,3,Dry,2021
0.694999993,77,3,Dry,2021
0.675000012,78,3,Dry,2021
0.625,79,3,Dry,2021
0.654999971,80,3,Dry,2021
0.730000019,81,3,Dry,2021
0.785000026,82,3,Dry,2021
0.61500001,83,3,Dry,2021
0.524999976,171,3,Dry,2021
0.584999979,172,3,Dry,2021
0.555000007,173,3,Dry,2021
0.564999998,174,3,Dry,2021
0.419999987,175,3,Dry,2021
0.439999998,176,3,Dry,2021
0.550000012,177,3,Dry,2021
0.545000017,456,3,Dry,2021
0.699999988,457,3,Dry,2021
0.63499999,458,3,Dry,2021
0.814999998,459,3,Dry,2021
0.720000029,523,3,Dry,2021
0.524999976,524,3,Dry,2021
0.564999998,525,3,Dry,2021
0.555000007,428,3,Dry,2021
0.545000017,429,3,Dry,2021
0.595000029,430,3,Dry,2021
0.555000007,431,3,Dry,2021
0.665000021,452,3,Dry,2021
0.665000021,56,3,Dry,2021
0.709999979,57,3,Dry,2021
0.685000002,58,3,Dry,2021
0.680000007,59,3,Dry,2021
0.629999995,60,3,Dry,2021
0.665000021,61,3,Dry,2021
0.644999981,62,3,Dry,2021
0.595000029,63,3,Dry,2021
0.644999981,64,3,Dry,2021
0.504999995,69,3,Dry,2021
0.574999988,119,3,Dry,2021
0.595000029,120,3,Dry,2021
0.564999998,121,3,Dry,2021
0.610000014,122,3,Dry,2021
0.49000001,140,3,Dry,2021
0.795000017,141,3,Dry,2021
0.75,142,3,Dry,2021
0.839999974,143,3,Dry,2021
0.839999974,144,3,Dry,2021
0.805000007,145,3,Dry,2021
0.819999993,146,3,Dry,2021
0.675000012,182,3,Dry,2021
0.714999974,205,3,Dry,2021
0.730000019,206,3,Dry,2021
0.714999974,478,3,Dry,2021
0.785000026,479,3,Dry,2021
0.725000024,480,3,Dry,2021
0.839999974,481,3,Dry,2021
0.785000026,482,3,Dry,2021
0.61500001,123,3,Dry,2021
0.720000029,124,3,Dry,2021
0.689999998,125,3,Dry,2021
0.649999976,126,3,Dry,2021
0.61500001,127,3,Dry,2021
0.660000026,128,3,Dry,2021
0.670000017,129,3,Dry,2021
0.730000019,137,3,Dry,2021
0.720000029,138,3,Dry,2021
0.720000029,139,3,Dry,2021
0.754999995,154,3,Dry,2021
0.720000029,155,3,Dry,2021
0.829999983,275,3,Dry,2021
0.670000017,473,3,Dry,2021
0.730000019,2,3,Dry,2021
0.560000002,49,3,Dry,2021
0.579999983,50,3,Dry,2021
0.579999983,51,3,Dry,2021
0.689999998,216,3,Dry,2021
0.665000021,217,3,Dry,2021
0.605000019,218,3,Dry,2021
0.644999981,219,3,Dry,2021
0.61500001,307,3,Dry,2021
0.779999971,308,3,Dry,2021
0.629999995,309,3,Dry,2021
0.680000007,310,3,Dry,2021
0.595000029,32,3,Dry,2021
0.610000014,33,3,Dry,2021
0.545000017,34,3,Dry,2021
0.519999981,70,3,Dry,2021
0.61500001,71,3,Dry,2021
0.564999998,72,3,Dry,2021
0.545000017,73,3,Dry,2021
0.620000005,115,3,Dry,2021
0.629999995,116,3,Dry,2021
0.629999995,117,3,Dry,2021
0.625,118,3,Dry,2021
0.560000002,181,3,Dry,2021
0.584999979,233,3,Dry,2021
0.589999974,234,3,Dry,2021
0.620000005,235,3,Dry,2021
0.685000002,35,3,Dry,2021
0.63499999,36,3,Dry,2021
0.670000017,37,3,Dry,2021
0.639999986,38,3,Dry,2021
0.639999986,241,3,Dry,2021
0.560000002,245,3,Dry,2021
0.600000024,246,3,Dry,2021
0.629999995,247,3,Dry,2021
0.63499999,248,3,Dry,2021
0.595000029,249,3,Dry,2021
0.629999995,1,3,Dry,2021
0.584999979,243,3,Dry,2021
0.584999979,244,3,Dry,2021
0.63499999,263,3,Dry,2021
0.61500001,264,3,Dry,2021
0.625,265,3,Dry,2021
0.61500001,301,3,Dry,2021
0.665000021,302,3,Dry,2021
0.600000024,303,3,Dry,2021
0.414999992,166,3,Dry,2021
0.395000011,167,3,Dry,2021
0.560000002,194,3,Dry,2021
0.529999971,289,3,Dry,2021
0.524999976,474,3,Dry,2021
0.474999994,475,3,Dry,2021
0.425000012,476,3,Dry,2021
0.5,477,3,Dry,2021
0.569999993,483,3,Dry,2021
0.469999999,484,3,Dry,2021
0.460000008,485,3,Dry,2021
0.469999999,486,3,Dry,2021
0.545000017,487,3,Dry,2021
0.519999981,488,3,Dry,2021
0.474999994,489,3,Dry,2021
0.439999998,490,3,Dry,2021
0.439999998,227,3,Dry,2021
0.479999989,228,3,Dry,2021
0.555000007,229,3,Dry,2021
0.564999998,230,3,Dry,2021
0.460000008,231,3,Dry,2021
0.465000004,232,3,Dry,2021
0.479999989,384,3,Dry,2021
0.460000008,385,3,Dry,2021
0.379999995,516,3,Dry,2021
0.375,517,3,Dry,2021
0.38499999,518,3,Dry,2021
0.38499999,519,3,Dry,2021
0.449999988,520,3,Dry,2021
0.425000012,521,3,Dry,2021
0.504999995,522,3,Dry,2021
0.425000012,15,3,Dry,2021
0.569999993,293,3,Dry,2021
0.519999981,294,3,Dry,2021
0.430000007,295,3,Dry,2021
0.469999999,296,3,Dry,2021
0.444999993,297,3,Dry,2021
0.444999993,298,3,Dry,2021
0.444999993,299,3,Dry,2021
0.460000008,300,3,Dry,2021
0.5,373,3,Dry,2021
0.469999999,374,3,Dry,2021
0.479999989,375,3,Dry,2021
0.50999999,376,3,Dry,2021
0.439999998,406,3,Dry,2021
0.430000007,407,3,Dry,2021
0.519999981,408,3,Dry,2021
0.430000007,409,3,Dry,2021
0.414999992,410,3,Dry,2021
0.675000012,54,3,Dry,2021
0.625,207,3,Dry,2021
0.61500001,208,3,Dry,2021
0.629999995,209,3,Dry,2021
0.605000019,210,3,Dry,2021
0.639999986,491,3,Dry,2021
0.620000005,492,3,Dry,2021
0.639999986,493,3,Dry,2021
0.704999983,494,3,Dry,2021
0.730000019,501,3,Dry,2021
0.665000021,502,3,Dry,2021
0.754999995,503,3,Dry,2021
0.649999976,504,3,Dry,2021
0.745000005,505,3,Dry,2021
0.670000017,506,3,Dry,2021
0.670000017,507,3,Dry,2021
0.75,508,3,Dry,2021
0.649999976,509,3,Dry,2021
0.694999993,510,3,Dry,2021
0.574999988,74,3,Dry,2021
0.564999998,75,3,Dry,2021
0.63499999,254,3,Dry,2021
0.644999981,255,3,Dry,2021
0.605000019,402,3,Dry,2021
