fid,2021-01_ndvi,2021-02_ndvi,2021-03_ndvi,2021-04_ndvi,2021-05_ndvi,2021-06_ndvi,2021-07_ndvi,2021-08_ndvi,2021-09_ndvi,2021-10_ndvi,2021-11_ndvi,2021-12_ndvi,2022-01_ndvi,2022-02_ndvi,2022-03_ndvi,2022-04_ndvi,2022-05_ndvi,2022-06_ndvi,2022-07_ndvi,2022-08_ndvi,2022-09_ndvi,2022-10_ndvi,2022-11_ndvi,2022-12_ndvi,2023-01_ndvi,2023-02_ndvi,2023-03_ndvi,2023-04_ndvi,2023-05_ndvi,2023-06_ndvi,2023-07_ndvi,2023-08_ndvi,2023-09_ndvi,2023-10_ndvi,2023-11_ndvi,2023-12_ndvi,2024-01_ndvi,2024-02_ndvi,2024-03_ndvi,2024-04_ndvi,2024-05_ndvi,2024-06_ndvi,2024-07_ndvi,2024-08_ndvi,2024-09_ndvi,2024-10_ndvi,2024-11_ndvi,2024-12_ndvi
45,0.249421488,0.225664706,0.206296128,0.200126231,0.199350221,0.227322315,0.347962551,0.532258974,0.458226478,0.312736674,0.278585162,0.24457322,0.23200635,0.211679155,0.200823114,0.191736741,0.197380079,0.249382227,0.362641028,0.547710956,0.555312084,0.370362629,0.331655512,0.27241386,0.250232597,0.229172599,0.217756014,0.209678601,0.19848009,0.245410352,0.360360713,0.495389909,0.519010739,0.319341973,0.262161511,0.234466714,0.221240765,0.201674623,0.19299892,0.183953075,0.180408498,0.18244336,0.352387236,0.430087122,0.518893475,0.407848314,0.274734796,0.256213502
46,0.312379913,0.28260584,0.258010251,0.24460576,0.237591085,0.28171184,0.412082275,0.644840034,0.59420518,0.364853359,0.325380019,0.27825384,0.260959198,0.239116862,0.225386653,0.216538346,0.213295942,0.2418137,0.410431972,0.66795689,0.707152711,0.410404069,0.396216125,0.318413747,0.287058867,0.262459376,0.251408327,0.238375181,0.226077403,0.280986064,0.476358447,0.675387989,0.595837948,0.404923348,0.301749397,0.266373043,0.251694237,0.229248097,0.219497035,0.209729709,0.20215268,0.200240784,0.39576769,0.591383304,0.685810305,0.585113856,0.324271219,0.296110918
47,0.291787711,0.265210919,0.242670907,0.233535665,0.230068205,0.259944941,0.438240658,0.661861695,0.595981211,0.392941847,0.339070655,0.288767948,0.267641623,0.246480677,0.231464192,0.221442619,0.22868774,0.261964911,0.394890369,0.681190393,0.669743155,0.353064369,0.341460686,0.287741647,0.264763741,0.24523912,0.23408808,0.222134842,0.21341889,0.278246817,0.45443215,0.625308786,0.540760264,0.339937868,0.277707419,0.248844371,0.23675659,0.21829589,0.208707805,0.198159648,0.19434709,0.19204844,0.299761208,0.44416295,0.61290684,0.558965465,0.293500205,0.278764427
48,0.302604108,0.272498266,0.247127825,0.239621277,0.237168215,0.293596344,0.426637015,0.629098409,0.575928854,0.366691258,0.324222488,0.271712975,0.256687248,0.23292554,0.218897264,0.210750226,0.2310073,0.263091301,0.428075578,0.671711455,0.706592902,0.444753892,0.39899857,0.31997986,0.288415881,0.257958468,0.246134145,0.237260555,0.223113142,0.283339999,0.523939944,0.687393367,0.625902618,0.423023129,0.327871783,0.277290793,0.255403835,0.231045897,0.218675756,0.207155405,0.204188455,0.20953743,0.386942708,0.588325885,0.664838882,0.552944346,0.339428389,0.304146525
49,0.260062059,0.234123805,0.207030379,0.207184583,0.19795205,0.320610756,0.433530416,0.640452409,0.61529811,0.375468144,0.319884851,0.258690109,0.238256002,0.215599787,0.19666141,0.190184734,0.204699373,0.334521586,0.653626084,0.69369677,0.651171648,0.458796153,0.405087344,0.320771016,0.284176005,0.256830456,0.226621334,0.232466561,0.225526632,0.401398621,0.551918035,0.691388742,0.641518336,0.416969276,0.321382809,0.282409851,0.260391819,0.230008429,0.213093001,0.211073489,0.218036462,0.209632582,0.515385003,0.667045298,0.735717485,0.420880782,0.305056808,0.280362445
50,0.283014391,0.250234347,0.221185569,0.222115404,0.213976997,0.397814316,0.550772187,0.735663301,0.651606193,0.425887284,0.365267381,0.280641358,0.261026096,0.235333433,0.212930748,0.205444512,0.241541907,0.458566416,0.726457275,0.726965143,0.672795903,0.522058216,0.481933423,0.354798148,0.316710352,0.27722189,0.239310076,0.241314994,0.241921191,0.412633573,0.605240545,0.761868542,0.673230715,0.443849473,0.362417219,0.309066491,0.279639528,0.246592664,0.224915599,0.217868539,0.228699654,0.229152639,0.559462628,0.696498376,0.780887834,0.493355217,0.352444317,0.310027817
51,0.223131406,0.211296654,0.19420401,0.195381421,0.180652652,0.322828976,0.345191056,0.502022345,0.488834655,0.311732347,0.277295319,0.223168292,0.211034696,0.198083171,0.186720293,0.179499328,0.179923928,0.265933719,0.501306538,0.574746188,0.530619003,0.432141991,0.374917651,0.272411386,0.245866778,0.219801095,0.206741453,0.203371024,0.19145389,0.310895416,0.365747645,0.528690075,0.529395257,0.370737566,0.285971203,0.230221417,0.224601132,0.202415021,0.195881856,0.185004836,0.180003065,0.178667975,0.430415416,0.506288276,0.561610649,0.355600179,0.265547177,0.239827368
52,0.339680865,0.283709199,0.263213866,0.2777494,0.33372589,0.609681143,0.770226258,0.802023227,0.779390192,0.69126889,0.637445046,0.464705608,0.318222194,0.262917807,0.270652339,0.28328186,0.385068114,0.641674654,0.704281855,0.702174027,0.759348129,0.661062124,0.614753513,0.412397482,0.342984242,0.27583076,0.282645395,0.299106449,0.37655108,0.667609947,0.694235634,0.794326831,0.781114785,0.673737113,0.588970796,0.448010991,0.313908608,0.277801759,0.254395001,0.266176084,0.343044378,0.538337401,0.737898149,0.823543289,0.783637678,0.684540718,0.584594626,0.427712318
53,0.381859942,0.309782945,0.288153294,0.323798066,0.39490986,0.667695824,0.771823809,0.808497092,0.775886954,0.720451852,0.674692219,0.534897967,0.388984146,0.28461226,0.296679875,0.325047444,0.481178582,0.722244135,0.745437892,0.76756958,0.752403471,0.683085656,0.634329266,0.463098884,0.383827904,0.290926404,0.304872613,0.341583392,0.489497062,0.67610208,0.745524272,0.792194244,0.793301764,0.695975603,0.644610062,0.508292344,0.353841988,0.297841356,0.280016794,0.299411815,0.455317722,0.635400934,0.749546966,0.822744002,0.793378628,0.693718412,0.618142638,0.460894131
54,0.386139833,0.34816477,0.308158151,0.293134076,0.290640642,0.345626821,0.508122947,0.570352951,0.583935495,0.554465048,0.506532988,0.447821687,0.382677623,0.323483022,0.294594668,0.297231596,0.327876801,0.487751744,0.56606217,0.557306049,0.604682372,0.517398063,0.522712468,0.44303466,0.408014432,0.337659146,0.331971667,0.311742632,0.297988553,0.376555299,0.527403608,0.560653097,0.61870504,0.518961719,0.523212084,0.432595716,0.375107879,0.336984733,0.300854185,0.28745201,0.311098793,0.331068073,0.377895981,0.535033055,0.608507096,0.545937538,0.478927921,0.455640814
55,0.279001751,0.250951071,0.232160813,0.221933917,0.22385017,0.254600102,0.328771081,0.509238541,0.537797331,0.450527355,0.413993863,0.28680561,0.258599898,0.233500986,0.219558858,0.21335964,0.229889068,0.404876896,0.478550646,0.61204121,0.592084257,0.450020095,0.450709045,0.312459351,0.273521982,0.248588609,0.246729922,0.237560949,0.229625417,0.253515641,0.436534308,0.562158177,0.621673291,0.471705661,0.441105967,0.303540785,0.271644373,0.247344985,0.231656137,0.230239102,0.221220367,0.217338524,0.419633373,0.553512241,0.628687232,0.568625417,0.37715646,0.310298011
56,0.439393331,0.32801214,0.303501087,0.320500466,0.339471885,0.414974342,0.662768804,0.749669974,0.792741785,0.723387492,0.674163271,0.479362572,0.407285083,0.328753372,0.295743168,0.314807617,0.356563987,0.548231105,0.7008772,0.703483725,0.760228104,0.707093306,0.650331541,0.532869257,0.435040385,0.312224345,0.308784099,0.333096795,0.334797119,0.404296994,0.57471601,0.764858127,0.796730053,0.717040015,0.644209778,0.494506627,0.382314082,0.311111828,0.276238366,0.286580361,0.292556108,0.348407897,0.550312425,0.720859226,0.812466752,0.753087386,0.590137889,0.532701193
57,0.478192815,0.373863759,0.300683734,0.333166412,0.362212796,0.420326468,0.659900961,0.727180927,0.784994006,0.730253147,0.697477186,0.521188009,0.453179467,0.349590396,0.298320206,0.337490707,0.367717884,0.554147497,0.666532257,0.719356576,0.748797602,0.709006178,0.680635182,0.578711715,0.455745596,0.323764025,0.313681403,0.352136438,0.357768646,0.431837733,0.607999668,0.766081434,0.788748235,0.699450797,0.691912282,0.561162403,0.426361169,0.291840019,0.290178312,0.313523712,0.329732803,0.422425779,0.608367955,0.733798801,0.791871095,0.755939983,0.642205642,0.591266468
58,0.354342729,0.295433163,0.27818931,0.282517884,0.294032853,0.341174117,0.631844377,0.744340322,0.77419742,0.698639122,0.620247074,0.406982138,0.337780354,0.288074908,0.271967668,0.290955639,0.301836222,0.475685948,0.661779457,0.679245619,0.744315589,0.67213709,0.579689598,0.458274449,0.38048713,0.279367796,0.310417322,0.319442641,0.308536737,0.384530641,0.549916529,0.782856451,0.778999795,0.660501387,0.586181316,0.425587497,0.319648152,0.271234847,0.265470999,0.27670247,0.266477322,0.302771916,0.517921536,0.711688841,0.814757622,0.74901638,0.523909784,0.459028718
59,0.41852448,0.331767885,0.301684203,0.317667508,0.331233584,0.390245747,0.639178626,0.731934667,0.777838354,0.717435848,0.668595683,0.469032171,0.389711667,0.3264864,0.293736598,0.319965051,0.347254079,0.508495516,0.652628025,0.686724005,0.742846587,0.69466019,0.640979571,0.51436099,0.424194943,0.314861063,0.324771818,0.345701177,0.3419192,0.401615471,0.551671651,0.750288014,0.768822239,0.682340763,0.640750363,0.483168608,0.345015546,0.301007958,0.276408023,0.290150506,0.28634149,0.337055402,0.532705797,0.719411763,0.799655501,0.747554029,0.577727075,0.511550224
60,0.421347231,0.310540835,0.278658368,0.283395589,0.287377454,0.363175005,0.676656927,0.75977779,0.802716171,0.718419146,0.663442611,0.467069893,0.402324299,0.315228511,0.270089386,0.289387834,0.312096309,0.540988907,0.660556428,0.74456328,0.767055625,0.702034346,0.638863155,0.525416041,0.426084761,0.318845097,0.296139929,0.316192322,0.319269244,0.390812962,0.601223537,0.789531467,0.811754898,0.721007339,0.614943895,0.433868926,0.322940659,0.284502826,0.256620489,0.254891159,0.270228354,0.313498876,0.534095197,0.739755235,0.827711346,0.750246909,0.5700169,0.5088408
61,0.545201605,0.429730658,0.33282087,0.371752649,0.401963502,0.444241703,0.676066527,0.73982247,0.797102468,0.755286209,0.739075269,0.598412738,0.53848656,0.429492807,0.339585722,0.356595589,0.42623418,0.637428206,0.696256878,0.706936954,0.748059672,0.731387568,0.70965233,0.630358312,0.554629989,0.411498252,0.339761307,0.441767989,0.453632838,0.574265837,0.701516204,0.750275496,0.774198429,0.731123768,0.714297746,0.615889171,0.513949081,0.410660828,0.331415589,0.367635342,0.385034943,0.3876071,0.645240054,0.752352645,0.791038539,0.766240688,0.680557639,0.63344529
62,0.52423891,0.412624841,0.32156315,0.355427836,0.383633826,0.426213194,0.651394889,0.73568283,0.775270601,0.742327082,0.713926433,0.565698053,0.510928218,0.40746376,0.325279272,0.33906754,0.390222765,0.599885572,0.662059975,0.70510312,0.73577792,0.699993398,0.682742836,0.608591741,0.527066839,0.395984972,0.337190872,0.38448171,0.385424863,0.523201691,0.688965325,0.727375524,0.766442355,0.698275531,0.687523207,0.575437319,0.481872356,0.373440473,0.308873136,0.331197711,0.338558014,0.39810858,0.594429304,0.718609693,0.774602763,0.755261657,0.65062856,0.60006577
63,0.533788916,0.400729604,0.318399089,0.351943636,0.374745125,0.4410758,0.720265034,0.742451163,0.819450537,0.766603433,0.750380757,0.596243338,0.524614079,0.395710559,0.319183487,0.346519628,0.403573125,0.635738507,0.712586495,0.704989105,0.776249335,0.742628302,0.721431217,0.635600278,0.52087029,0.380433929,0.334998408,0.422134943,0.432436347,0.55401136,0.701443392,0.779962275,0.799216794,0.736158875,0.723892302,0.609791054,0.491767082,0.342175042,0.310837756,0.345987206,0.361049807,0.380200251,0.605596844,0.775874512,0.817151234,0.78392461,0.687310173,0.649506005
64,0.562012379,0.43335884,0.33534089,0.379074294,0.418568751,0.48086999,0.731685127,0.786010338,0.832988367,0.772909699,0.756813528,0.591041998,0.520559383,0.394342997,0.322077067,0.359401537,0.428902126,0.654800244,0.689402563,0.743592204,0.802913896,0.768224951,0.754057361,0.655783033,0.532789596,0.364613398,0.333469241,0.356641305,0.365953296,0.481836106,0.689964775,0.835298052,0.833955237,0.766378801,0.758455621,0.632959278,0.47610407,0.330695206,0.289364378,0.313375002,0.342860319,0.454956656,0.66527064,0.807459702,0.842485909,0.810407272,0.71173447,0.662511952
65,0.484584835,0.35258633,0.294743091,0.332574496,0.331788851,0.506428988,0.70407481,0.777338499,0.806990941,0.73600003,0.677636061,0.545789352,0.407402173,0.301524348,0.28782083,0.304760366,0.344135252,0.611985872,0.617865963,0.677021453,0.785592133,0.750623679,0.699809338,0.579413256,0.470030106,0.361756564,0.316029597,0.33918885,0.358577041,0.596730795,0.65917621,0.760174264,0.837163553,0.760718208,0.644960472,0.554959999,0.413717144,0.300127242,0.29570118,0.313204245,0.330269907,0.444557936,0.600193133,0.716403269,0.813603322,0.753674644,0.652733252,0.544086051
66,0.505260592,0.366010771,0.320778015,0.373960362,0.382729197,0.547069707,0.692435205,0.773051757,0.830503806,0.770051059,0.720192145,0.608823781,0.472494367,0.334395835,0.306451117,0.345977901,0.40900509,0.69093887,0.62466292,0.770376585,0.779768774,0.775816191,0.726372685,0.587829998,0.464129313,0.35566262,0.33166938,0.3520936,0.384276751,0.667624585,0.678271807,0.814979954,0.845536297,0.761189821,0.698279262,0.606897722,0.457151468,0.326773056,0.312428229,0.330469986,0.383061248,0.524528864,0.621609075,0.745321012,0.799411868,0.757430619,0.695344836,0.58330988
67,0.440848004,0.341145285,0.287586514,0.3204727,0.322392681,0.500358219,0.679598597,0.765451712,0.798086379,0.716853657,0.646236978,0.499875769,0.380192224,0.300750625,0.277921835,0.292017603,0.360802544,0.609574911,0.615983421,0.724278729,0.755748283,0.745802749,0.692595132,0.511266824,0.418330368,0.334103947,0.301112291,0.315441944,0.328587549,0.583791497,0.62661823,0.750630052,0.817360108,0.732403998,0.627287216,0.506501899,0.389725856,0.300768571,0.281658027,0.300137919,0.32260606,0.412316623,0.548826677,0.6932195,0.787455016,0.716307872,0.623297991,0.504276656
68,0.431609069,0.346158488,0.290961657,0.324474053,0.327052207,0.483103142,0.663468341,0.76313277,0.774046312,0.671432717,0.59696901,0.444650843,0.3528582,0.290090066,0.272645618,0.2850895,0.328717159,0.549679928,0.603461079,0.723566791,0.749573795,0.707694729,0.654041774,0.500498196,0.413233913,0.332262766,0.29899234,0.314438239,0.328855489,0.520578663,0.630513203,0.736569353,0.801418283,0.690275402,0.591087124,0.474451772,0.371980467,0.299473117,0.279544699,0.292534538,0.31797094,0.364164574,0.510657125,0.675133747,0.77678008,0.696140744,0.58235217,0.473935498
69,0.463511329,0.382768526,0.31676115,0.328112362,0.339628228,0.403953725,0.652509581,0.684646458,0.775613868,0.740161275,0.710713927,0.543641247,0.467430775,0.384352168,0.330332789,0.340929343,0.392955565,0.608114851,0.670289278,0.692204811,0.745435869,0.696448789,0.66270795,0.56476602,0.465459694,0.369068301,0.351901407,0.393982827,0.394116765,0.510392508,0.649556555,0.721515766,0.750805469,0.676847931,0.660617548,0.520488005,0.438269833,0.356193915,0.320000316,0.342614859,0.351823341,0.317271839,0.557905386,0.688809864,0.776787405,0.737235295,0.617202889,0.580222134
70,0.293396417,0.258487191,0.231615824,0.233987464,0.218407677,0.387748821,0.578004734,0.763717862,0.698912457,0.461076148,0.389717012,0.306340845,0.292548234,0.258882003,0.229226813,0.225463642,0.291212102,0.554004591,0.724240952,0.748243927,0.698603433,0.549091203,0.47591635,0.361328234,0.33091491,0.299408755,0.266970424,0.274765751,0.280076804,0.423507753,0.59856072,0.775306009,0.70622003,0.459818196,0.386481793,0.327069209,0.303266615,0.269468413,0.247812002,0.256136737,0.266342098,0.253654712,0.554550983,0.695602122,0.809133673,0.579338348,0.350233361,0.319500489
71,0.315414073,0.280038692,0.248907616,0.250656785,0.232470685,0.474052562,0.653311802,0.814783194,0.741248911,0.586333499,0.488996925,0.323691209,0.305798963,0.277167005,0.246295765,0.238563634,0.313826805,0.652631502,0.759372769,0.726696443,0.712306161,0.574157694,0.53810387,0.372367214,0.355925515,0.319768084,0.283283413,0.288120652,0.29732503,0.471806647,0.631379766,0.812574851,0.73621658,0.561297013,0.482304426,0.358914758,0.329851658,0.293828978,0.262839544,0.26253007,0.286812953,0.28847958,0.586598329,0.78981454,0.803564186,0.621147441,0.476626471,0.365658949
72,0.298835094,0.267202564,0.234567958,0.234176551,0.218899109,0.476062271,0.629338288,0.782463927,0.686679245,0.472702328,0.403893304,0.315329391,0.297258582,0.265604017,0.233431034,0.226683363,0.308580109,0.585432984,0.724475418,0.746574777,0.697815976,0.536243943,0.489719601,0.363358571,0.336597532,0.301855762,0.26428574,0.270238724,0.275135867,0.447939543,0.631365652,0.791397033,0.706869051,0.509117571,0.409200759,0.335580857,0.311045955,0.2774765,0.253454508,0.258142172,0.266899561,0.272779996,0.58053658,0.726700535,0.764800814,0.551781088,0.396347114,0.337772229
73,0.269399565,0.242465825,0.213487307,0.21137308,0.197383462,0.265956501,0.449132878,0.697009693,0.663105555,0.428873144,0.348019441,0.282865942,0.265513734,0.236828147,0.213339264,0.206012945,0.262618178,0.468307593,0.691904938,0.743438249,0.696787998,0.527668574,0.424626631,0.335092249,0.313363636,0.282534574,0.248182052,0.24831813,0.252232752,0.388930718,0.557977902,0.720005962,0.71327146,0.435145749,0.359029102,0.311024683,0.2891449,0.253080305,0.232390641,0.233318535,0.242931824,0.222211955,0.498910506,0.67253732,0.772371029,0.534493516,0.338589452,0.313606922
74,0.578940012,0.52343966,0.48960455,0.458328716,0.469033004,0.466345357,0.500056175,0.582376547,0.629980549,0.571606177,0.602283253,0.575794255,0.560855527,0.49531818,0.446807586,0.442574747,0.442641109,0.48298174,0.525207392,0.519525589,0.610904106,0.526399308,0.612718077,0.604403531,0.573052271,0.511302813,0.501269935,0.495652872,0.486871512,0.547260674,0.554543197,0.552838237,0.620907427,0.553274332,0.630214328,0.578919974,0.550769553,0.520992752,0.487842683,0.461553378,0.48486108,0.44861801,0.558343131,0.536155857,0.626015957,0.594259712,0.592190414,0.603175997
75,0.502905856,0.457143354,0.381110289,0.370394944,0.373775238,0.424175612,0.418305043,0.597778797,0.595010996,0.575389609,0.590805909,0.526888081,0.500100271,0.415250252,0.345756831,0.34777818,0.354725336,0.408599601,0.473747993,0.482887684,0.594835266,0.595235237,0.60525635,0.558388181,0.543414172,0.435423961,0.402174701,0.392928055,0.381172438,0.428625675,0.534314703,0.573965267,0.64107266,0.570965186,0.599057698,0.541367712,0.485430836,0.449247086,0.413377337,0.365601417,0.397252074,0.374915255,0.454854612,0.54327681,0.623301841,0.603551058,0.580121967,0.565107334
76,0.255282602,0.239793174,0.19968665,0.18989424,0.177674828,0.182883977,0.199763543,0.361987723,0.312967988,0.223591939,0.220186885,0.209032086,0.212214049,0.197663271,0.18988555,0.181084135,0.188735703,0.195120202,0.187719555,0.327358272,0.295274626,0.1727014,0.231851332,0.244434836,0.261026944,0.241311413,0.213076879,0.201239441,0.193663418,0.196927278,0.308838449,0.407078875,0.350452704,0.24562937,0.22115116,0.212031807,0.210574314,0.197344396,0.196927506,0.185519809,0.185195306,0.186982797,0.194281808,0.234770513,0.190257372,0.140124908,0.177556037,0.207960669
77,0.199774263,0.187909626,0.172239194,0.170688146,0.166245477,0.168914033,0.194784935,0.403291398,0.333288775,0.226126313,0.211411243,0.193711212,0.194508277,0.184433781,0.178710878,0.172728729,0.177287487,0.184837481,0.192402359,0.400789544,0.388269918,0.233130205,0.227268169,0.203628259,0.201580664,0.190507996,0.184201257,0.178092439,0.175332428,0.179532367,0.30791123,0.453433333,0.380300167,0.237973797,0.206246351,0.193552546,0.190490488,0.180410615,0.180957159,0.174613668,0.173679395,0.178374267,0.19658714,0.276683314,0.274460995,0.243862853,0.200601731,0.197950863
78,0.223207303,0.206662876,0.186552288,0.181199014,0.17553075,0.189042963,0.230287503,0.452709047,0.400658182,0.263227787,0.23633676,0.215261631,0.204927591,0.190889097,0.181151521,0.173024275,0.1941685,0.192568133,0.206099833,0.454464801,0.472386601,0.272722377,0.271860294,0.233513539,0.228092349,0.208612706,0.199227896,0.194991563,0.180189015,0.18666856,0.373748715,0.513677946,0.457634561,0.271715844,0.232509939,0.210893171,0.202838498,0.187853267,0.182170801,0.177855625,0.17162745,0.19652177,0.258570017,0.362499082,0.266338068,0.239819563,0.198595161,0.20091731
